Gender,Age at enrollment,Marital status,Course,Previous qualification,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Unemployment rate,Inflation rate,GDP,Target
Male,43,Married,Journalism and Communication,Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Male,19,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Male,49,Married,Management (evening attendance),Basic education 3rd cycle (9th/10th/11th year) or equiv.,No,No,No,No,No,15.5,2.8,-4.06,Dropout
Male,43,Married,Nursing,Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Male,34,Single,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Dropout
Male,18,Single,Informatics Engineering,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Male,43,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Male,21,Single,Tourism,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Male,40,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Male,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Male,27,Single,Tourism,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Male,43,Married,Oral Hygiene,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,31,Single,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Male,26,Single,Agronomy,Technological specialization course,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Enrolled
Male,34,Single,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Male,30,Divorced,Nursing,Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Male,36,Married,Nursing,Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,46,Single,Management (evening attendance),Higher education - degree,No,No,No,No,No,11.1,0.6,2.02,Dropout
Male,22,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Male,27,Single,Agronomy,Higher education - degree,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,20,Single,Informatics Engineering,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Enrolled
Male,20,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Enrolled
Male,31,Single,Informatics Engineering,Secondary education,No,No,No,No,No,12.7,3.7,-1.7,Dropout
Male,20,Single,Informatics Engineering,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Enrolled
Male,21,Single,Journalism and Communication,Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Male,21,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,19,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Graduate
Male,20,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Male,18,Single,Agronomy,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Male,18,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Graduate
Male,30,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Male,34,Single,Tourism,Basic education 3rd cycle (9th/10th/11th year) or equiv.,No,No,No,No,No,15.5,2.8,-4.06,Dropout
Male,21,Single,Advertising and Marketing Management,Secondary education,No,No,No,No,No,11.1,0.6,2.02,Enrolled
Male,20,Single,Communication Design,Technological specialization course,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Male,21,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Dropout
Male,26,Married,Agronomy,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Dropout
Male,20,Single,Informatics Engineering,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Dropout
Male,25,Single,Agronomy,Technological specialization course,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Male,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Male,24,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Dropout
Male,20,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Male,20,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Dropout
Female,18,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,25,Divorced,Oral Hygiene,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,22,Single,Tourism,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,41,Single,Social Service (evening attendance),Secondary education,No,No,No,No,No,9.4,-0.8,-3.12,Dropout
Female,19,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Dropout
Female,21,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,30,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Dropout
Female,21,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,26,Married,Oral Hygiene,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Female,21,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,19,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,18,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,19,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,21,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Enrolled
Female,18,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Dropout
Female,24,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,21,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,23,Single,Veterinary Nursing,Technological specialization course,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Graduate
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,26,Single,Veterinary Nursing,Secondary education,No,No,No,No,No,11.1,0.6,2.02,Enrolled
Female,20,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Female,18,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,20,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,20,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,18,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,22,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,20,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,18,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Female,18,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,19,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,19,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,24,Single,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,21,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,20,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,28,Single,Tourism,Secondary education,No,No,No,No,No,13.9,-0.3,0.79,Dropout
Female,21,Single,Basic Education,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Male,20,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Enrolled
Male,36,Single,Agronomy,Secondary education,No,No,No,No,No,16.2,0.3,-0.92,Dropout
Male,42,Married,Management (evening attendance),Secondary education,No,No,No,No,No,12.7,3.7,-1.7,Dropout
Male,47,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Dropout
Male,25,Single,Informatics Engineering,Secondary education,No,No,No,No,No,9.4,-0.8,-3.12,Dropout
Male,25,Single,Advertising and Marketing Management,Other - 11th year of schooling,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Male,48,Married,Social Service (evening attendance),Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Dropout
Male,32,Single,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Male,38,Single,Management (evening attendance),Higher education - degree (1st cycle),Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Dropout
Male,37,Single,Social Service,Higher education - degree (1st cycle),Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Male,26,Single,Management,Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Male,23,Single,Veterinary Nursing,Technological specialization course,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Dropout
Male,23,Single,Agronomy,Technological specialization course,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Enrolled
Male,20,Single,Agronomy,Technological specialization course,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Male,26,Single,Nursing,Higher education - master's,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Dropout
Female,45,Single,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,26,Single,Social Service (evening attendance),Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Female,26,Single,Social Service (evening attendance),Higher education - degree,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,25,Single,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Female,27,Single,Nursing,Higher education - degree,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Female,24,Legally Separated,Social Service (evening attendance),Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Female,20,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Female,18,Single,Oral Hygiene,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Male,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Enrolled
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,18,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,23,Single,Agronomy,Higher education - degree,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Female,21,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Graduate
Female,20,Single,Basic Education,Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Female,23,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Enrolled
Female,20,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Female,18,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,29,Single,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Male,28,Single,Journalism and Communication,12th year of schooling - not completed,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Dropout
Male,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Enrolled
Male,24,Single,Advertising and Marketing Management,Secondary education,No,No,No,No,No,10.8,1.4,1.74,Dropout
Male,33,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Male,19,Single,Management,Secondary education,No,No,No,No,No,9.4,-0.8,-3.12,Dropout
Male,19,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Male,37,Divorced,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Male,18,Single,Animation and Multimedia Design,Secondary education,No,No,No,No,No,12.7,3.7,-1.7,Graduate
Male,29,Divorced,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Male,37,Married,Nursing,Basic education 2nd cycle (6th/7th/8th year) or equiv.,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Male,36,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Dropout
Male,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Male,33,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Male,34,Single,Informatics Engineering,Secondary education,No,No,No,No,No,15.5,2.8,-4.06,Dropout
Female,18,Single,Tourism,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,20,Single,Equinculture,Technological specialization course,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Dropout
Female,19,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,20,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,19,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,22,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Graduate
Female,18,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Enrolled
Female,18,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Female,19,Single,Basic Education,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Female,31,Single,Nursing,Secondary education,No,No,No,No,No,7.6,2.6,0.32,Dropout
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,19,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,18,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,19,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,19,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Enrolled
Female,30,Married,Social Service (evening attendance),Higher education - degree,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,18,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Enrolled
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Female,21,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Dropout
Female,19,Single,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Enrolled
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Enrolled
Female,19,Single,Equinculture,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Dropout
Female,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,39,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,16.2,0.3,-0.92,Graduate
Female,18,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Female,20,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Dropout
Female,19,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,18,Single,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Enrolled
Female,34,Married,Agronomy,Secondary education,No,No,No,No,No,11.1,0.6,2.02,Enrolled
Female,22,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Female,24,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,34,Married,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,46,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Dropout
Female,50,Married,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Enrolled
Female,37,Single,Management (evening attendance),Secondary education,No,No,No,No,No,15.5,2.8,-4.06,Dropout
Female,18,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,25,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Enrolled
Female,46,Married,Agronomy,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Graduate
Female,30,Married,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,37,Divorced,Management (evening attendance),Secondary education,No,No,No,No,No,12.7,3.7,-1.7,Dropout
Female,50,Married,Management (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Enrolled
Female,20,Single,Agronomy,Technological specialization course,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,39,Married,Oral Hygiene,Other - 11th year of schooling,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Dropout
Female,53,Married,Journalism and Communication,Basic education 3rd cycle (9th/10th/11th year) or equiv.,No,No,No,No,No,15.5,2.8,-4.06,Dropout
Female,54,Married,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,15.5,2.8,-4.06,Dropout
Female,19,Single,Veterinary Nursing,Technological specialization course,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,20,Single,Journalism and Communication,Secondary education,No,No,No,No,No,8.9,1.4,3.51,Dropout
Female,18,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,21,Single,Agronomy,Professional higher technical course,Yes,Yes,Yes,Yes,Yes,8.9,1.4,3.51,Graduate
Female,18,Single,Communication Design,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,19,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Dropout
Female,18,Single,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Dropout
Female,19,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,18,Single,Animation and Multimedia Design,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Dropout
Female,19,Single,Advertising and Marketing Management,Secondary education,Yes,Yes,Yes,Yes,Yes,12.7,3.7,-1.7,Graduate
Female,48,Divorced,Social Service (evening attendance),Other - 11th year of schooling,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Enrolled
Female,34,Divorced,Social Service,Secondary education,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,18,Single,Veterinary Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,50,Married,Social Service (evening attendance),Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Graduate
Female,41,Single,Basic Education,Secondary education,Yes,Yes,Yes,Yes,Yes,12.4,0.5,1.79,Graduate
Female,22,Single,Journalism and Communication,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Dropout
Female,43,Divorced,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,50,Married,Social Service (evening attendance),Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Dropout
Female,60,Single,Agronomy,Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,13.9,-0.3,0.79,Graduate
Female,41,Married,Management,Secondary education,Yes,Yes,Yes,Yes,Yes,9.4,-0.8,-3.12,Enrolled
Female,47,Married,Management (evening attendance),Basic education 3rd cycle (9th/10th/11th year) or equiv.,Yes,Yes,Yes,Yes,Yes,7.6,2.6,0.32,Graduate
Female,22,Single,Animation and Multimedia Design,Higher education - degree,Yes,Yes,Yes,Yes,Yes,11.1,0.6,2.02,Graduate
Female,41,Married,Nursing,Secondary education,Yes,Yes,Yes,Yes,Yes,10.8,1.4,1.74,Dropout
